1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,...16,reordonnés pour match fct,...18,...19,...20,...21,...22,...23,...24,...25,for tests
NA,NA,ICAO_TYPE_CODE,AC_CATEGORY,EQV_TYPE,EQV_NAME,ICAO_ENGINE_DESC,CO2_COEFF,MASS,BAND_FROM_NM,BAND_TO_NM,BAND_FLOOR_NM,FUEL_TOT,FUEL_TOT_MARG_RATE,CORR_FACTOR,range 0,BreakPoint_1,BreakPoint_2,range 99999,Slope_1,Slope_2,Slope_3,Intercept_1,Intercept_2,Intercept_3,NB_equations
NA,NA,F18H,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,23819,0,999999,0,NA,NA,1,0,999999,NA,999999,2.43649722745451,NA,NA,461.78198782518302,NA,NA,1
NA,NA,F18S,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,29645,0,999999,0,NA,NA,1,0,999999,NA,999999,2.933680021487,NA,NA,535.51091357072505,NA,NA,1
NA,NA,F2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,22100,0,999999,0,NA,NA,1,0,999999,NA,999999,2.2898328904242198,NA,NA,440.03263498310002,NA,NA,1
NA,NA,F22,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,37845,0,999999,0,NA,NA,1,0,999999,NA,999999,3.6334211049482099,NA,NA,639.27789626370304,NA,NA,1
NA,NA,F260,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,F26T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1237,0,999999,0,NA,NA,1,0,999999,NA,999999,0.50066565922305295,NA,NA,88.935136703282495,NA,NA,1
NA,NA,F27,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,20459,0,999999,0,NA,NA,1,0,999999,NA,999999,2.2473551721799998,NA,NA,206.76863894312399,NA,NA,1
NA,NA,F28,"Jet <43,3T",ANCAT WITH NEW MODEL,ANCAT,J,3.15,32437,0,999999,0,NA,NA,1,0,999999,NA,999999,4.5467054196302596,NA,NA,740.91279811376296,NA,NA,1
NA,NA,F2TH,"Jet <43,3T",AO SAMPLE,F2TH,J,3.15,18239,0,999999,0,NA,NA,1,0,235,2100,999999,2.7330616389235001,1.8814479526662999,1.5935883913117099,227.07639082348001,427.20560709392203,1031.7106859385499,3
NA,NA,F35,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,31989,0,999999,0,NA,NA,1,0,999999,NA,999999,3.13372311152126,NA,NA,565.17598305436502,NA,NA,1
NA,NA,F4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,25864,0,999999,0,NA,NA,1,0,999999,NA,999999,2.6110459828532799,NA,NA,487.66641580667903,NA,NA,1
NA,NA,F406,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,4488,0,999999,0,NA,NA,1,0,999999,NA,999999,0.70870026502084305,NA,NA,66.0991857412955,NA,NA,1
NA,NA,F5,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,9589,0,999999,0,NA,NA,1,0,999999,NA,999999,1.2222231834633199,NA,NA,281.71316424816598,NA,NA,1
NA,NA,F50,Turbo Prop,AO SAMPLE,F50,T,3.15,20480,0,999999,0,NA,NA,1,0,150,999999,999999,2.6859313329704602,2.2142841183383801,NA,102.499807296621,173.246889491433,NA,2
NA,NA,F60,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,23120,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4845807951836099,NA,NA,198.734385009504,NA,NA,1
NA,NA,F600,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3581,0,999999,0,NA,NA,1,0,999999,NA,999999,0.71312676731161195,NA,NA,100.693739447716,NA,NA,1
NA,NA,F70,"Jet <43,3T",AO SAMPLE,F70,J,3.15,38205,0,999999,0,NA,NA,1,0,170,500,999999,5.8410185870045597,4.1506841839564803,4.3664845196442998,425.50277849373401,712.85962701190897,604.95945916799701,3
NA,NA,F8,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,13005,0,999999,0,NA,NA,1,0,999999,NA,999999,1.51371762773157,NA,NA,324.93986576448498,NA,NA,1
NA,NA,F86,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,7605,0,999999,0,NA,NA,1,0,999999,NA,999999,1.05291252398883,NA,NA,256.60551130813298,NA,NA,1
NA,NA,F8L,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,F900,"Jet <43,3T",AO SAMPLE,F900,J,3.15,21720,0,999999,0,NA,NA,1,0,205,999999,999999,3.0143799645163298,2.1078614420291801,NA,266.349094268653,452.185391378519,NA,2
NA,NA,FA10,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,8603,0,999999,0,NA,NA,1,0,999999,NA,999999,1.13808775627781,NA,NA,269.23643589395698,NA,NA,1
NA,NA,FA20,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,13354,0,999999,0,NA,NA,1,0,999999,NA,999999,1.54350061805996,NA,NA,329.35648659038299,NA,NA,1
NA,NA,FA24,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,FA50,"Jet <43,3T",AO SAMPLE,FA50,J,3.15,18419,0,999999,0,NA,NA,1,0,280,999999,999999,3.0667184223721402,2.0170632975034,NA,198.27144256599399,492.174877529242,NA,2
NA,NA,FA5X,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,31205,0,999999,0,NA,NA,1,0,999999,NA,999999,3.0668014959015699,NA,NA,555.25194930255998,NA,NA,1
NA,NA,FA6X,"Jet <43,3T",AO SAMPLE,FA6X,J,3.15,35048,0,999999,0,NA,NA,1,0,210,999999,999999,3.9176354593773399,2.7108318847861299,NA,291.81253882577198,545.241289489927,NA,2
NA,NA,FA7X,"Jet <43,3T",AO SAMPLE,FA7X,J,3.15,31797,0,999999,0,NA,NA,1,0,210,3900,999999,3.8003542655576799,2.4865137420191199,2.0580232419475899,252.23160366079799,528.13811360389502,2199.2510638828699,3
NA,NA,FA8X,"Jet <43,3T",AO SAMPLE,FA8X,J,3.15,32805,0,999999,0,NA,NA,1,0,155,3500,999999,3.3801996291140299,2.69288938139572,2.2609735077884299,317.18015493624898,423.71324333258701,1935.4188009580801,3
NA,NA,FAET,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,FANT,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55797370885773201,NA,NA,183.20935281797699,NA,NA,1
NA,NA,FBA2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1320,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51655243958205499,NA,NA,177.06685206499901,NA,NA,1
NA,NA,FC1,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,12500,0,999999,0,NA,NA,1,0,999999,NA,999999,1.47062381710378,NA,NA,318.54933817180802,NA,NA,1
NA,NA,FDCT,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,570,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45258592124300601,NA,NA,167.581039729119,NA,NA,1
NA,NA,FEST,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,FK9,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,FOUG,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,3286,0,999999,0,NA,NA,1,0,999999,NA,999999,0.68436364866069599,NA,NA,201.95214641132799,NA,NA,1
NA,NA,FREL,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,13005,0,999999,0,NA,NA,1,0,999999,NA,999999,1.5675486941873999,NA,NA,147.98149062558801,NA,NA,1
NA,NA,FU24,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2420,0,999999,0,NA,NA,1,0,999999,NA,999999,0.610454290117323,NA,NA,190.99187651995101,NA,NA,1
NA,NA,FURY,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,5780,0,999999,0,NA,NA,1,0,999999,NA,999999,0.89717746577947699,NA,NA,233.51103040390299,NA,NA,1
NA,NA,G109,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,G115,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1165,0,999999,0,NA,NA,1,0,999999,NA,999999,0.50336456884406899,NA,NA,175.11117790641299,NA,NA,1
NA,NA,G120,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1441,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52687157082188796,NA,NA,178.59711109663101,NA,NA,1
NA,NA,G12T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53537761461827105,NA,NA,90.856260515762798,NA,NA,1
NA,NA,G150,"Jet <43,3T",AO SAMPLE,G150,J,3.15,11996,0,999999,0,NA,NA,1,0,210,500,999999,1.7191958687029401,1.62960932192591,1.34086407432826,251.333360922526,270.14653574570298,414.51915954452699,3
NA,NA,G159,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,15280,0,999999,0,NA,NA,1,0,999999,NA,999999,1.77378281840906,NA,NA,159.39546262679701,NA,NA,1
NA,NA,G160,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3380,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69494029358548004,NA,NA,99.687213962692397,NA,NA,1
NA,NA,G164,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2880,0,999999,0,NA,NA,1,0,999999,NA,999999,0.64970805821392696,NA,NA,196.812951158825,NA,NA,1
NA,NA,G200,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,700,0,999999,0,NA,NA,1,0,999999,NA,999999,0.463679331147411,NA,NA,169.226119174594,NA,NA,1
NA,NA,G202,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,G21,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.71498878124415,NA,NA,206.49365137347499,NA,NA,1
NA,NA,G222,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,26724,0,999999,0,NA,NA,1,0,999999,NA,999999,2.8113159395658101,NA,NA,216.81745348260199,NA,NA,1
NA,NA,G250,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,18000,0,999999,0,NA,NA,1,0,999999,NA,999999,1.93996234869361,NA,NA,388.14914363661001,NA,NA,1
NA,NA,G280,"Jet <43,3T",AO SAMPLE,G280,J,3.15,18000,0,999999,0,NA,NA,1,0,265,1500,999999,2.42613479649029,1.8040520198643899,1.51699729957458,199.12806410218599,363.97999990804902,794.56208034276301,3
NA,NA,G2CA,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,G2GL,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4771,0,999999,0,NA,NA,1,0,999999,NA,999999,0.81111309551398703,NA,NA,220.74825252662501,NA,NA,1
NA,NA,G2T1,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,744,0,999999,0,NA,NA,1,0,999999,NA,999999,0.46745110625582398,NA,NA,169.78544852032999,NA,NA,1
NA,NA,G44,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2420,0,999999,0,NA,NA,1,0,999999,NA,999999,0.610454290117323,NA,NA,190.99187651995101,NA,NA,1
NA,NA,G4SG,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,6125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.92661779185193005,NA,NA,237.87683638305899,NA,NA,1
NA,NA,G59,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3380,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69237519744936704,NA,NA,203.14020620107999,NA,NA,1
NA,NA,G91,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.86859048249173199,NA,NA,229.27176952559199,NA,NA,1
NA,NA,GA5C,"Jet <43,3T",AO SAMPLE,GA5C,J,3.15,36039,0,999999,0,NA,NA,1,0,250,6000,999999,3.76442268556809,2.5494035620816198,2.5494035620816198,410.33546665179199,714.09024752340804,714.09024752340804,3
NA,NA,GA6C,"Jet <43,3T",AO SAMPLE,GA6C,J,3.15,43215,0,999999,0,NA,NA,1,0,270,6500,999999,4.1767321290099604,2.7715267231394298,2.7715267231394298,398.61510729659898,778.020566881641,778.020566881641,3
NA,NA,GA7,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54218686734062005,NA,NA,180.86826845234299,NA,NA,1
NA,NA,GA7C,Jet <90T,AO SAMPLE,GA7C,J,3.15,48947,0,999999,0,NA,NA,1,0,285,1000,999999,3.9541205401275201,3.0304041154164798,2.80092268649094,154.45506861401199,417.71424965665699,647.19567858219705,3
NA,NA,GA8,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55797370885773201,NA,NA,183.20935281797699,NA,NA,1
NA,NA,GA8C,Jet <90T,AO EQV,GA7C,J,3.15,48020,0,999999,0,NA,NA,0.98106310022656995,0,285,1000,999999,3.9541205401275201,3.0304041154164798,2.80092268649094,154.45506861401199,417.71424965665699,647.19567858219705,3
NA,NA,GABR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,GALX,"Jet <43,3T",AO SAMPLE,GALX,J,3.15,16199,0,999999,0,NA,NA,1,0,230,999999,999999,2.1041750270797301,1.8761580102347299,NA,233.31017723577699,285.75409111012601,NA,2
NA,NA,GAZL,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1625,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53580215607383497,NA,NA,90.879756648158207,NA,NA,1
NA,NA,GC1,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,861,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47739016033788401,NA,NA,171.25934461889301,NA,NA,1
NA,NA,GFLY,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,10125,0,999999,0,NA,NA,1,0,999999,NA,999999,1.26795490573544,NA,NA,288.494876721097,NA,NA,1
NA,NA,GL5T,"Jet <43,3T",AO SAMPLE,GL5T,J,3.15,41870,0,999999,0,NA,NA,1,0,170,1500,999999,3.7253861388757601,3.3231693437315299,3.00178453039406,571.36114418611101,639.73799936062903,1121.81521936684,3
NA,NA,GL7T,Jet <90T,AO SAMPLE,GL7T,J,3.15,52007,0,999999,0,NA,NA,1,0,140,5300,999999,4.7678125847689898,2.9180749372838002,2.8904836028015399,476.42894207025699,735.39221271818406,881.62628547413306,3
NA,NA,GLAS,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1003,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48953928478233599,NA,NA,173.06097956038599,NA,NA,1
NA,NA,GLEX,Jet <90T,AO SAMPLE,GLEX,J,3.15,44698,0,999999,0,NA,NA,1,0,180,3900,999999,4.5615091364124396,3.1642207539316498,3.1691078382846301,466.61979065033,718.13169949687301,699.07207052023102,3
NA,NA,GLF2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,30247,0,999999,0,NA,NA,1,0,999999,NA,999999,2.9850800017331101,NA,NA,543.13319127698003,NA,NA,1
NA,NA,GLF3,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,31216,0,999999,0,NA,NA,1,0,999999,NA,999999,3.0677426899564799,NA,NA,555.39152216674404,NA,NA,1
NA,NA,GLF4,"Jet <43,3T",AO SAMPLE,GLF4,J,3.15,33625,0,999999,0,NA,NA,1,0,185,999999,999999,4.8912867362862897,2.9221736776682401,NA,412.93710981196102,777.22302565630002,NA,2
NA,NA,GLF5,"Jet <43,3T",AO SAMPLE,GLF5,J,3.15,41311,0,999999,0,NA,NA,1,0,265,999999,999999,3.9139645551722699,2.8200060453850901,NA,512.88066538141902,802.77967047502398,NA,2
NA,NA,GLF6,Jet <90T,AO SAMPLE,GLF6,J,3.15,45975,0,999999,0,NA,NA,1,0,255,2200,999999,4.09800318286955,2.69172532437871,3.0774518661129702,444.504103236231,803.10495715139803,-45.493434663990499,3
NA,NA,GLSP,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,GLST,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,GM17,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62830474299406003,NA,NA,95.999287381162105,NA,NA,1
NA,NA,GNAT,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4205,0,999999,0,NA,NA,1,0,999999,NA,999999,0.76277597718784196,NA,NA,213.58017702079999,NA,NA,1
NA,NA,GOLF,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,GSPN,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,6125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.92661779185193005,NA,NA,237.87683638305899,NA,NA,1
NA,NA,GX,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,GY80,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1122,0,999999,0,NA,NA,1,0,999999,NA,999999,0.49972583423258099,NA,NA,174.571577587983,NA,NA,1
NA,NA,H160,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,6086,0,999999,0,NA,NA,1,0,999999,NA,999999,0.94030942443160004,NA,NA,113.26710235414301,NA,NA,1
NA,NA,H2,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3920,0,999999,0,NA,NA,1,0,999999,NA,999999,0.74389702463223795,NA,NA,102.396711043,NA,NA,1
NA,NA,H207,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,H25A,"Jet <43,3T",AO EQV,H25B,J,3.15,10840,0,999999,0,NA,NA,0.87285071592704699,0,210,999999,999999,2.20588714536694,1.5729778651175901,NA,182.117945460268,315.02889431263299,NA,2
NA,NA,H25B,"Jet <43,3T",AO SAMPLE,H25B,J,3.15,12419,0,999999,0,NA,NA,1,0,210,999999,999999,2.20588714536694,1.5729778651175901,NA,182.117945460268,315.02889431263299,NA,2
NA,NA,H25C,"Jet <43,3T",AO EQV,H25B,J,3.15,14045,0,999999,0,NA,NA,1.13092168773546,0,210,999999,999999,2.20588714536694,1.5729778651175901,NA,182.117945460268,315.02889431263299,NA,2
NA,NA,H269,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,859,0,999999,0,NA,NA,1,0,999999,NA,999999,0.477225261418252,NA,NA,171.23489119784301,NA,NA,1
NA,NA,H46,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,10689,0,999999,0,NA,NA,1,0,999999,NA,999999,1.3575344820240201,NA,NA,136.358310676412,NA,NA,1
NA,NA,H47,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,21981,0,999999,0,NA,NA,1,0,999999,NA,999999,2.38130482022506,NA,NA,193.01860402018701,NA,NA,1
NA,NA,H500,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51951200733459901,NA,NA,89.978182758255599,NA,NA,1
NA,NA,H53,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,33620,0,999999,0,NA,NA,1,0,999999,NA,999999,3.4365172322038902,NA,NA,251.41905045993599,NA,NA,1
NA,NA,H60,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,9959,0,999999,0,NA,NA,1,0,999999,NA,999999,1.2914374056260001,NA,NA,132.700185803935,NA,NA,1
NA,NA,H64,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,8000,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1137923258744,NA,NA,122.868466760882,NA,NA,1
NA,NA,HA4T,"Jet <43,3T",AO SAMPLE,HA4T,J,3.15,17469,0,999999,0,NA,NA,1,0,250,999999,999999,2.8033498202421798,1.8049215882471801,NA,262.69841673610898,512.30547473486104,NA,2
NA,NA,HAR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,13550,0,999999,0,NA,NA,1,0,999999,NA,999999,1.5602298448438301,NA,NA,331.837320469053,NA,NA,1
NA,NA,HAWK,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,7412,0,999999,0,NA,NA,1,0,999999,NA,999999,1.03647191453069,NA,NA,254.16747747329501,NA,NA,1
NA,NA,HB23,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,HDJT,"Jet <43,3T",AO SAMPLE,HDJT,J,3.15,4860,0,999999,0,NA,NA,1,0,225,999999,999999,1.4053447681025699,0.72387099121908205,NA,52.224801116422,205.55640091520601,NA,2
NA,NA,HERN,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,6097,0,999999,0,NA,NA,1,0,999999,NA,999999,0.92419894840703398,NA,NA,237.51813787040001,NA,NA,1
NA,NA,HF20,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,9245,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1928607406810701,NA,NA,277.35890784672898,NA,NA,1
NA,NA,HR10,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,HR20,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,HRON,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,HRZN,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,16820,0,999999,0,NA,NA,1,0,999999,NA,999999,1.8392679000979799,NA,NA,373.21682173688902,NA,NA,1
NA,NA,HU2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,HUCO,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.79648018020097699,NA,NA,105.306911610738,NA,NA,1
NA,NA,HUNT,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,11223,0,999999,0,NA,NA,1,0,999999,NA,999999,1.36167491000598,NA,NA,302.39293457561502,NA,NA,1
NA,NA,HURI,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3380,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69237519744936704,NA,NA,203.14020620107999,NA,NA,1
NA,NA,HURK,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.718965356043611,NA,NA,101.016874566917,NA,NA,1
NA,NA,HUSK,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,843,0,999999,0,NA,NA,1,0,999999,NA,999999,0.475858048163398,NA,NA,171.03214249906401,NA,NA,1
NA,NA,I114,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,23805,0,999999,0,NA,NA,1,0,999999,NA,999999,2.5466833151225501,NA,NA,202.171432231746,NA,NA,1
NA,NA,IL14,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,17000,0,999999,0,NA,NA,1,0,999999,NA,999999,1.85462807022274,NA,NA,375.49463355210099,NA,NA,1
NA,NA,IL18,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,63697,0,999999,0,NA,NA,1,0,999999,NA,999999,6.16330078692594,NA,NA,402.33215111395498,NA,NA,1
